model,task,story_id,repetition,step_from,step_to,distance
deepseek7b,implicature,swmimp151,1,6,7,0.501321
deepseek7b,implicature,swmimp151,1,7,8,0.520917
deepseek7b,implicature,swmimp151,2,1,2,0.189069
deepseek7b,implicature,swmimp151,2,2,3,0.341757
deepseek7b,implicature,swmimp151,2,3,4,0.075384
deepseek7b,implicature,swmimp151,2,4,5,0.195822
deepseek7b,implicature,swmimp151,2,5,6,0.338517
deepseek7b,implicature,swmimp151,2,6,7,0.363934
deepseek7b,implicature,swmimp151,2,7,8,0.495631
deepseek7b,implicature,swmimp151,3,1,2,0.678921
deepseek7b,implicature,swmimp151,3,2,3,0.708637
deepseek7b,implicature,swmimp151,3,3,4,0.222742
deepseek7b,implicature,swmimp151,3,4,5,0.305965
deepseek7b,implicature,swmimp151,3,5,6,0.214015
deepseek7b,implicature,swmimp151,3,6,7,0.153456
deepseek7b,implicature,swmimp151,3,7,8,0.119918
deepseek7b,implicature,swmimp152,1,1,2,0.769951
deepseek7b,implicature,swmimp152,1,2,3,0.795741
deepseek7b,implicature,swmimp152,1,3,4,0.341941
deepseek7b,implicature,swmimp152,1,4,5,0.165641
deepseek7b,implicature,swmimp152,1,5,6,0.219231
deepseek7b,implicature,swmimp152,1,6,7,0.135474
deepseek7b,implicature,swmimp152,1,7,8,0.114023
deepseek7b,implicature,swmimp152,1,8,9,0.12296
deepseek7b,implicature,swmimp152,1,9,10,0.275757
deepseek7b,implicature,swmimp152,2,1,2,0.327626
deepseek7b,implicature,swmimp152,2,2,3,0.32752
deepseek7b,implicature,swmimp152,2,3,4,0.323655
deepseek7b,implicature,swmimp152,2,4,5,0.328492
deepseek7b,implicature,swmimp152,2,5,6,0.454963
deepseek7b,implicature,swmimp152,2,6,7,0.13184
deepseek7b,implicature,swmimp152,2,7,8,0.151498
deepseek7b,implicature,swmimp152,2,8,9,0.120024
deepseek7b,implicature,swmimp152,2,9,10,0.169561
deepseek7b,implicature,swmimp152,3,1,2,0.705721
deepseek7b,implicature,swmimp152,3,2,3,0.940376
deepseek7b,implicature,swmimp152,3,3,4,0.445822
deepseek7b,implicature,swmimp152,3,4,5,0.437955
deepseek7b,implicature,swmimp152,3,5,6,0.17236
deepseek7b,implicature,swmimp152,3,6,7,0.154684
deepseek7b,implicature,swmimp152,3,7,8,0.162415
deepseek7b,implicature,swmimp152,3,8,9,0.221331
deepseek7b,implicature,swmimp152,3,9,10,0.209991
deepseek7b,implicature,swmimp153,1,1,2,0.380569
deepseek7b,implicature,swmimp153,1,2,3,0.32681
deepseek7b,implicature,swmimp153,1,3,4,0.353803
deepseek7b,implicature,swmimp153,1,4,5,0.157691
deepseek7b,implicature,swmimp153,1,5,6,0.201382
deepseek7b,implicature,swmimp153,1,6,7,0.38862
deepseek7b,implicature,swmimp153,1,7,8,0.108019
deepseek7b,implicature,swmimp153,1,8,9,0.045508
deepseek7b,implicature,swmimp153,1,9,10,0.109471
deepseek7b,implicature,swmimp153,2,1,2,0.358702
deepseek7b,implicature,swmimp153,2,2,3,0.348457
deepseek7b,implicature,swmimp153,2,3,4,0.159419
deepseek7b,implicature,swmimp153,2,4,5,0.29023
deepseek7b,implicature,swmimp153,2,5,6,0.424662
deepseek7b,implicature,swmimp153,2,6,7,0.138456
deepseek7b,implicature,swmimp153,2,7,8,0.221986
deepseek7b,implicature,swmimp153,2,8,9,0.225861
deepseek7b,implicature,swmimp153,2,9,10,0.398914
deepseek7b,implicature,swmimp153,3,1,2,0.190215
deepseek7b,implicature,swmimp153,3,2,3,0.194192
deepseek7b,implicature,swmimp153,3,3,4,0.318548
deepseek7b,implicature,swmimp153,3,4,5,0.008032
deepseek7b,implicature,swmimp153,3,5,6,0.308761
deepseek7b,implicature,swmimp153,3,6,7,0.315657
deepseek7b,implicature,swmimp153,3,7,8,0.164097
deepseek7b,implicature,swmimp153,3,8,9,0.161795
deepseek7b,implicature,swmimp153,3,9,10,0.162681
deepseek7b,implicature,swmimp154,1,1,2,0.202057
deepseek7b,implicature,swmimp154,1,2,3,0.52119
deepseek7b,implicature,swmimp154,1,3,4,0.488042
deepseek7b,implicature,swmimp154,1,4,5,0.363684
deepseek7b,implicature,swmimp154,1,5,6,0.314436
deepseek7b,implicature,swmimp154,1,6,7,0.368437
deepseek7b,implicature,swmimp154,1,7,8,0.431929
deepseek7b,implicature,swmimp154,1,8,9,0.336454
deepseek7b,implicature,swmimp154,1,9,10,0.529911
deepseek7b,implicature,swmimp154,1,10,11,0.709093
deepseek7b,implicature,swmimp154,1,11,12,0.738453
deepseek7b,implicature,swmimp154,1,12,13,0.283508
deepseek7b,implicature,swmimp154,1,13,14,0.241683
deepseek7b,implicature,swmimp154,1,14,15,0.208305
deepseek7b,implicature,swmimp154,1,15,16,0.14841
deepseek7b,implicature,swmimp154,1,16,17,0.403163
deepseek7b,implicature,swmimp154,1,17,18,0.421694
deepseek7b,implicature,swmimp154,1,18,19,0.434573
deepseek7b,implicature,swmimp154,2,1,2,0.733535
deepseek7b,implicature,swmimp154,2,2,3,0.518408
deepseek7b,implicature,swmimp154,2,3,4,0.460362
deepseek7b,implicature,swmimp154,2,4,5,0.273044
deepseek7b,implicature,swmimp154,2,5,6,0.094757
deepseek7b,implicature,swmimp154,2,6,7,0.385558
deepseek7b,implicature,swmimp154,2,7,8,0.384265
deepseek7b,implicature,swmimp154,2,8,9,0.175175
deepseek7b,implicature,swmimp154,2,9,10,0.352139
deepseek7b,implicature,swmimp154,2,10,11,0.323845
deepseek7b,implicature,swmimp154,2,11,12,0.056235
deepseek7b,implicature,swmimp154,2,12,13,0.263385
deepseek7b,implicature,swmimp154,2,13,14,0.183666
deepseek7b,implicature,swmimp154,2,14,15,0.413036
deepseek7b,implicature,swmimp154,2,15,16,0.431416
deepseek7b,implicature,swmimp154,2,16,17,0.30089
deepseek7b,implicature,swmimp154,2,17,18,0.176506
deepseek7b,implicature,swmimp154,2,18,19,0.294431
deepseek7b,implicature,swmimp154,3,1,2,0.252865
deepseek7b,implicature,swmimp154,3,2,3,0.479173
deepseek7b,implicature,swmimp154,3,3,4,0.594991
deepseek7b,implicature,swmimp154,3,4,5,0.297555
deepseek7b,implicature,swmimp154,3,5,6,0.315307
deepseek7b,implicature,swmimp154,3,6,7,0.858305
deepseek7b,implicature,swmimp154,3,7,8,0.83366
deepseek7b,implicature,swmimp154,3,8,9,0.407457
deepseek7b,implicature,swmimp154,3,9,10,0.351114
deepseek7b,implicature,swmimp154,3,10,11,0.367032
deepseek7b,implicature,swmimp154,3,11,12,0.410017
deepseek7b,implicature,swmimp154,3,12,13,0.187633
deepseek7b,implicature,swmimp154,3,13,14,0.232351
deepseek7b,implicature,swmimp154,3,14,15,0.20448
deepseek7b,implicature,swmimp154,3,15,16,0.112792
deepseek7b,implicature,swmimp154,3,16,17,0.179802
deepseek7b,implicature,swmimp154,3,17,18,0.181983
deepseek7b,implicature,swmimp154,3,18,19,0.242549
deepseek7b,implicature,swmimp155,1,1,2,0.06941
deepseek7b,implicature,swmimp155,2,1,2,0.299871
deepseek7b,implicature,swmimp155,3,1,2,0.204242
deepseek7b,implicature,swmimp156,1,1,2,0.805306
deepseek7b,implicature,swmimp156,1,2,3,0.857476
deepseek7b,implicature,swmimp156,1,3,4,0.24364
deepseek7b,implicature,swmimp156,1,4,5,0.121512
deepseek7b,implicature,swmimp156,1,5,6,0.164038
deepseek7b,implicature,swmimp156,1,6,7,0.17401
deepseek7b,implicature,swmimp156,1,7,8,0.122101
deepseek7b,implicature,swmimp156,1,8,9,0.479408
deepseek7b,implicature,swmimp156,1,9,10,0.167535
deepseek7b,implicature,swmimp156,1,10,11,0.475488
deepseek7b,implicature,swmimp156,1,11,12,0.062676
deepseek7b,implicature,swmimp156,1,12,13,0.123948
deepseek7b,implicature,swmimp156,1,13,14,0.123641
deepseek7b,implicature,swmimp156,2,1,2,0.902255
deepseek7b,implicature,swmimp156,2,2,3,0.79373
deepseek7b,implicature,swmimp156,2,3,4,0.196221
deepseek7b,implicature,swmimp156,2,4,5,0.808552
deepseek7b,implicature,swmimp156,2,5,6,0.761586
deepseek7b,implicature,swmimp156,2,6,7,0.104975
deepseek7b,implicature,swmimp156,2,7,8,0.786218
deepseek7b,implicature,swmimp156,2,8,9,0.768693
deepseek7b,implicature,swmimp156,2,9,10,0.868894
deepseek7b,implicature,swmimp156,2,10,11,0.708271
deepseek7b,implicature,swmimp156,2,11,12,0.25321
deepseek7b,implicature,swmimp156,2,12,13,0.497378
deepseek7b,implicature,swmimp156,2,13,14,0.21454
deepseek7b,implicature,swmimp156,3,1,2,0.44463
deepseek7b,implicature,swmimp156,3,2,3,0.284628
deepseek7b,implicature,swmimp156,3,3,4,0.381558
deepseek7b,implicature,swmimp156,3,4,5,0.428314
deepseek7b,implicature,swmimp156,3,5,6,0.125043
deepseek7b,implicature,swmimp156,3,6,7,0.196829
deepseek7b,implicature,swmimp156,3,7,8,0.657048
deepseek7b,implicature,swmimp156,3,8,9,0.697725
deepseek7b,implicature,swmimp156,3,9,10,0.3011
deepseek7b,implicature,swmimp156,3,10,11,0.180736
deepseek7b,implicature,swmimp156,3,11,12,0.154989
deepseek7b,implicature,swmimp156,3,12,13,0.23177
deepseek7b,implicature,swmimp156,3,13,14,0.042667
deepseek7b,implicature,swmimp157,1,1,2,0.589067
deepseek7b,implicature,swmimp157,1,2,3,0.862111
deepseek7b,implicature,swmimp157,1,3,4,0.830296
deepseek7b,implicature,swmimp157,2,1,2,0.666796
deepseek7b,implicature,swmimp157,2,2,3,0.428305
deepseek7b,implicature,swmimp157,2,3,4,0.420964
deepseek7b,implicature,swmimp157,3,1,2,0.449631
deepseek7b,implicature,swmimp157,3,2,3,0.306381
deepseek7b,implicature,swmimp157,3,3,4,0.383963
deepseek7b,implicature,swmimp158,1,1,2,0.252863
deepseek7b,implicature,swmimp158,1,2,3,0.215063
deepseek7b,implicature,swmimp158,1,3,4,0.324792
deepseek7b,implicature,swmimp158,1,4,5,0.264208
deepseek7b,implicature,swmimp158,2,1,2,0.220289
deepseek7b,implicature,swmimp158,2,2,3,0.333725
deepseek7b,implicature,swmimp158,2,3,4,0.190283
deepseek7b,implicature,swmimp158,2,4,5,0.153949
deepseek7b,implicature,swmimp158,3,1,2,0.484711
deepseek7b,implicature,swmimp158,3,2,3,0.082033
deepseek7b,implicature,swmimp158,3,3,4,0.208461
deepseek7b,implicature,swmimp158,3,4,5,0.254838
deepseek7b,implicature,swmimp159,1,1,2,0.109785
deepseek7b,implicature,swmimp159,1,2,3,0.317105
deepseek7b,implicature,swmimp159,1,3,4,0.105531
deepseek7b,implicature,swmimp159,1,4,5,0.322516
deepseek7b,implicature,swmimp159,1,5,6,0.235375
deepseek7b,implicature,swmimp159,1,6,7,0.191899
deepseek7b,implicature,swmimp159,1,7,8,0.237311
deepseek7b,implicature,swmimp159,2,1,2,0.384178
deepseek7b,implicature,swmimp159,2,2,3,0.78757
deepseek7b,implicature,swmimp159,2,3,4,0.889088
deepseek7b,implicature,swmimp159,2,4,5,0.134016
deepseek7b,implicature,swmimp159,2,5,6,0.154514
deepseek7b,implicature,swmimp159,2,6,7,0.094559
deepseek7b,implicature,swmimp159,2,7,8,0.131971
deepseek7b,implicature,swmimp159,3,1,2,0.362744
deepseek7b,implicature,swmimp159,3,2,3,0.316479
deepseek7b,implicature,swmimp159,3,3,4,0.318831
deepseek7b,implicature,swmimp159,3,4,5,0.204242
deepseek7b,implicature,swmimp159,3,5,6,0.158403
deepseek7b,implicature,swmimp159,3,6,7,0.210539
deepseek7b,implicature,swmimp159,3,7,8,0.11461
deepseek7b,implicature,swmimp160,1,1,2,0.254716
deepseek7b,implicature,swmimp160,1,2,3,0.148862
deepseek7b,implicature,swmimp160,1,3,4,0.146716
deepseek7b,implicature,swmimp160,1,4,5,0.322417
deepseek7b,implicature,swmimp160,1,5,6,0.413506
deepseek7b,implicature,swmimp160,1,6,7,0.274427
deepseek7b,implicature,swmimp160,1,7,8,0.191239
deepseek7b,implicature,swmimp160,2,1,2,0.409608
deepseek7b,implicature,swmimp160,2,2,3,0.260979
deepseek7b,implicature,swmimp160,2,3,4,0.31126
deepseek7b,implicature,swmimp160,2,4,5,0.265375
deepseek7b,implicature,swmimp160,2,5,6,0.223469
deepseek7b,implicature,swmimp160,2,6,7,0.274068
deepseek7b,implicature,swmimp160,2,7,8,0.26253
deepseek7b,implicature,swmimp160,3,1,2,0.237244
deepseek7b,implicature,swmimp160,3,2,3,0.249804
deepseek7b,implicature,swmimp160,3,3,4,0.198561
deepseek7b,implicature,swmimp160,3,4,5,0.185497
deepseek7b,implicature,swmimp160,3,5,6,0.291132
deepseek7b,implicature,swmimp160,3,6,7,0.182161
deepseek7b,implicature,swmimp160,3,7,8,0.24386
deepseek7b,implicature,swmimp161,1,1,2,0.196128
deepseek7b,implicature,swmimp161,1,2,3,0.209974
deepseek7b,implicature,swmimp161,1,3,4,0.124126
deepseek7b,implicature,swmimp161,1,4,5,0.032943
deepseek7b,implicature,swmimp161,1,5,6,0.110296
deepseek7b,implicature,swmimp161,1,6,7,0.340709
deepseek7b,implicature,swmimp161,1,7,8,0.279292
deepseek7b,implicature,swmimp161,2,1,2,0.135598
deepseek7b,implicature,swmimp161,2,2,3,0.176745
deepseek7b,implicature,swmimp161,2,3,4,0.460804
deepseek7b,implicature,swmimp161,2,4,5,0.551279
deepseek7b,implicature,swmimp161,2,5,6,0.18093
deepseek7b,implicature,swmimp161,2,6,7,0.3185
deepseek7b,implicature,swmimp161,2,7,8,0.393795
deepseek7b,implicature,swmimp161,3,1,2,0.091107
deepseek7b,implicature,swmimp161,3,2,3,0.115273
deepseek7b,implicature,swmimp161,3,3,4,0.264952
deepseek7b,implicature,swmimp161,3,4,5,0.291162
deepseek7b,implicature,swmimp161,3,5,6,0.147118
deepseek7b,implicature,swmimp161,3,6,7,0.069539
deepseek7b,implicature,swmimp161,3,7,8,0.244602
deepseek7b,implicature,swmimp162,1,1,2,0.529355
deepseek7b,implicature,swmimp162,1,2,3,0.414077
deepseek7b,implicature,swmimp162,1,3,4,0.184238
deepseek7b,implicature,swmimp162,1,4,5,0.356596
deepseek7b,implicature,swmimp162,1,5,6,0.258919
deepseek7b,implicature,swmimp162,1,6,7,0.402081
deepseek7b,implicature,swmimp162,2,1,2,0.703198
deepseek7b,implicature,swmimp162,2,2,3,0.467591
deepseek7b,implicature,swmimp162,2,3,4,0.276933
deepseek7b,implicature,swmimp162,2,4,5,0.316928
deepseek7b,implicature,swmimp162,2,5,6,0.345133
deepseek7b,implicature,swmimp162,2,6,7,0.147335
deepseek7b,implicature,swmimp162,3,1,2,0.236552
deepseek7b,implicature,swmimp162,3,2,3,0.289631
deepseek7b,implicature,swmimp162,3,3,4,0.370936
deepseek7b,implicature,swmimp162,3,4,5,0.241314
deepseek7b,implicature,swmimp162,3,5,6,0.192171
deepseek7b,implicature,swmimp162,3,6,7,0.110871
deepseek7b,implicature,swmimp163,1,1,2,0.381806
deepseek7b,implicature,swmimp163,1,2,3,0.497898
deepseek7b,implicature,swmimp163,1,3,4,0.226511
deepseek7b,implicature,swmimp163,1,4,5,0.158879
deepseek7b,implicature,swmimp163,1,5,6,0.197982
deepseek7b,implicature,swmimp163,1,6,7,0.241913
deepseek7b,implicature,swmimp163,1,7,8,0.139715
deepseek7b,implicature,swmimp163,1,8,9,0.382519
deepseek7b,implicature,swmimp163,1,9,10,0.174283
deepseek7b,implicature,swmimp163,2,1,2,0.347958
deepseek7b,implicature,swmimp163,2,2,3,0.31784
deepseek7b,implicature,swmimp163,2,3,4,0.296751
deepseek7b,implicature,swmimp163,2,4,5,0.18624
deepseek7b,implicature,swmimp163,2,5,6,0.139966
deepseek7b,implicature,swmimp163,2,6,7,0.096744
deepseek7b,implicature,swmimp163,2,7,8,0.070215
deepseek7b,implicature,swmimp163,2,8,9,0.083373
deepseek7b,implicature,swmimp163,2,9,10,0.059915
deepseek7b,implicature,swmimp163,3,1,2,0.421143
deepseek7b,implicature,swmimp163,3,2,3,0.540074
deepseek7b,implicature,swmimp163,3,3,4,0.544835
deepseek7b,implicature,swmimp163,3,4,5,0.135212
deepseek7b,implicature,swmimp163,3,5,6,0.087065
deepseek7b,implicature,swmimp163,3,6,7,0.093146
deepseek7b,implicature,swmimp163,3,7,8,0.104422
deepseek7b,implicature,swmimp163,3,8,9,0.081783
deepseek7b,implicature,swmimp163,3,9,10,0.177389
deepseek7b,implicature,swmimp164,1,1,2,0.892478
deepseek7b,implicature,swmimp164,1,2,3,0.800695
deepseek7b,implicature,swmimp164,1,3,4,0.787363
deepseek7b,implicature,swmimp164,1,4,5,0.830467
deepseek7b,implicature,swmimp164,2,1,2,0.109273
deepseek7b,implicature,swmimp164,2,2,3,0.080844
deepseek7b,implicature,swmimp164,2,3,4,0.140169
deepseek7b,implicature,swmimp164,2,4,5,0.169016
deepseek7b,implicature,swmimp164,3,1,2,0.204781
deepseek7b,implicature,swmimp164,3,2,3,0.268239
deepseek7b,implicature,swmimp164,3,3,4,0.511401
deepseek7b,implicature,swmimp164,3,4,5,0.491918
deepseek7b,implicature,swmimp165,1,1,2,0.486748
deepseek7b,implicature,swmimp165,1,2,3,0.379972
deepseek7b,implicature,swmimp165,1,3,4,0.402455
deepseek7b,implicature,swmimp165,2,1,2,0.447444
deepseek7b,implicature,swmimp165,2,2,3,0.444997
deepseek7b,implicature,swmimp165,2,3,4,0.434358
deepseek7b,implicature,swmimp165,3,1,2,0.142345
deepseek7b,implicature,swmimp165,3,2,3,0.139416
deepseek7b,implicature,swmimp165,3,3,4,0.484185
deepseek7b,implicature,swmimp166,1,1,2,0.438749
deepseek7b,implicature,swmimp166,1,2,3,0.312412
deepseek7b,implicature,swmimp166,2,1,2,0.58544
deepseek7b,implicature,swmimp166,2,2,3,0.573064
deepseek7b,implicature,swmimp166,3,1,2,0.291886
deepseek7b,implicature,swmimp166,3,2,3,0.417729
deepseek7b,implicature,swmimp167,1,1,2,0.877631
deepseek7b,implicature,swmimp167,1,2,3,0.802047
deepseek7b,implicature,swmimp167,1,3,4,0.238746
deepseek7b,implicature,swmimp167,1,4,5,0.854517
deepseek7b,implicature,swmimp167,1,5,6,0.81621
deepseek7b,implicature,swmimp167,2,1,2,0.377104
deepseek7b,implicature,swmimp167,2,2,3,0.097577
deepseek7b,implicature,swmimp167,2,3,4,0.235706
deepseek7b,implicature,swmimp167,2,4,5,0.362497
deepseek7b,implicature,swmimp167,2,5,6,0.347535
deepseek7b,implicature,swmimp167,3,1,2,0.326086
deepseek7b,implicature,swmimp167,3,2,3,0.765642
deepseek7b,implicature,swmimp167,3,3,4,0.392219
deepseek7b,implicature,swmimp167,3,4,5,0.408234
deepseek7b,implicature,swmimp167,3,5,6,0.229177
deepseek7b,implicature,swmimp168,1,1,2,0.238558
deepseek7b,implicature,swmimp168,1,2,3,0.359331
deepseek7b,implicature,swmimp168,1,3,4,0.259323
deepseek7b,implicature,swmimp168,1,4,5,0.286425
deepseek7b,implicature,swmimp168,1,5,6,0.343879
deepseek7b,implicature,swmimp168,1,6,7,0.421317
deepseek7b,implicature,swmimp168,2,1,2,0.964875
deepseek7b,implicature,swmimp168,2,2,3,0.711829
deepseek7b,implicature,swmimp168,2,3,4,0.169922
deepseek7b,implicature,swmimp168,2,4,5,0.171606
deepseek7b,implicature,swmimp168,2,5,6,0.219784
deepseek7b,implicature,swmimp168,2,6,7,0.338808
deepseek7b,implicature,swmimp168,3,1,2,0.292292
deepseek7b,implicature,swmimp168,3,2,3,0.274884
deepseek7b,implicature,swmimp168,3,3,4,0.21286
deepseek7b,implicature,swmimp168,3,4,5,0.286796
deepseek7b,implicature,swmimp168,3,5,6,0.346247
deepseek7b,implicature,swmimp168,3,6,7,0.132453
deepseek7b,implicature,swmimp169,1,1,2,0.508704
deepseek7b,implicature,swmimp169,1,2,3,0.181238
deepseek7b,implicature,swmimp169,1,3,4,0.17051
deepseek7b,implicature,swmimp169,1,4,5,0.130831
deepseek7b,implicature,swmimp169,1,5,6,0.070365
deepseek7b,implicature,swmimp169,1,6,7,0.20604
deepseek7b,implicature,swmimp169,2,1,2,0.185888
deepseek7b,implicature,swmimp169,2,2,3,0.114745
deepseek7b,implicature,swmimp169,2,3,4,0.181772
deepseek7b,implicature,swmimp169,2,4,5,0.213325
deepseek7b,implicature,swmimp169,2,5,6,0.341783
deepseek7b,implicature,swmimp169,2,6,7,0.346884
deepseek7b,implicature,swmimp169,3,1,2,0.255258
deepseek7b,implicature,swmimp169,3,2,3,0.174755
deepseek7b,implicature,swmimp169,3,3,4,0.17687
deepseek7b,implicature,swmimp169,3,4,5,0.058016
deepseek7b,implicature,swmimp169,3,5,6,0.101633
deepseek7b,implicature,swmimp169,3,6,7,0.180189
deepseek7b,implicature,swmimp170,1,1,2,0.355198
deepseek7b,implicature,swmimp170,1,2,3,0.148812
deepseek7b,implicature,swmimp170,1,3,4,0.265114
deepseek7b,implicature,swmimp170,1,4,5,0.378391
deepseek7b,implicature,swmimp170,2,1,2,0.411453
deepseek7b,implicature,swmimp170,2,2,3,0.453536
deepseek7b,implicature,swmimp170,2,3,4,0.277741
deepseek7b,implicature,swmimp170,2,4,5,0.15253
deepseek7b,implicature,swmimp170,3,1,2,0.360657
deepseek7b,implicature,swmimp170,3,2,3,0.409387
deepseek7b,implicature,swmimp170,3,3,4,0.483598
deepseek7b,implicature,swmimp170,3,4,5,0.468836
deepseek7b,implicature,swmimp171,1,1,2,0.307916
deepseek7b,implicature,swmimp171,1,2,3,0.178134
deepseek7b,implicature,swmimp171,1,3,4,0.14512
deepseek7b,implicature,swmimp171,1,4,5,0.143056
deepseek7b,implicature,swmimp171,1,5,6,0.330895
deepseek7b,implicature,swmimp171,1,6,7,0.270965
deepseek7b,implicature,swmimp171,1,7,8,0.140806
deepseek7b,implicature,swmimp171,1,8,9,0.126123
deepseek7b,implicature,swmimp171,1,9,10,0.216956
deepseek7b,implicature,swmimp171,1,10,11,0.301644
deepseek7b,implicature,swmimp171,1,11,12,0.297805
deepseek7b,implicature,swmimp171,2,1,2,0.385497
deepseek7b,implicature,swmimp171,2,2,3,0.150505
deepseek7b,implicature,swmimp171,2,3,4,0.351229
deepseek7b,implicature,swmimp171,2,4,5,0.341539
deepseek7b,implicature,swmimp171,2,5,6,0.321319
deepseek7b,implicature,swmimp171,2,6,7,0.129779
deepseek7b,implicature,swmimp171,2,7,8,0.284903
deepseek7b,implicature,swmimp171,2,8,9,0.217041
deepseek7b,implicature,swmimp171,2,9,10,0.222046
deepseek7b,implicature,swmimp171,2,10,11,0.332068
deepseek7b,implicature,swmimp171,2,11,12,0.325924
deepseek7b,implicature,swmimp171,3,1,2,0.28816
deepseek7b,implicature,swmimp171,3,2,3,0.110458
deepseek7b,implicature,swmimp171,3,3,4,0.166132
deepseek7b,implicature,swmimp171,3,4,5,0.158309
deepseek7b,implicature,swmimp171,3,5,6,0.212731
deepseek7b,implicature,swmimp171,3,6,7,0.356836
deepseek7b,implicature,swmimp171,3,7,8,0.442495
deepseek7b,implicature,swmimp171,3,8,9,0.12998
deepseek7b,implicature,swmimp171,3,9,10,0.275129
deepseek7b,implicature,swmimp171,3,10,11,0.354593
deepseek7b,implicature,swmimp171,3,11,12,0.269406
deepseek7b,implicature,swmimp172,1,1,2,0.594855
deepseek7b,implicature,swmimp172,1,2,3,0.382207
deepseek7b,implicature,swmimp172,1,3,4,0.337074
deepseek7b,implicature,swmimp172,2,1,2,0.306995
deepseek7b,implicature,swmimp172,2,2,3,0.327269
deepseek7b,implicature,swmimp172,2,3,4,0.321722
deepseek7b,implicature,swmimp172,3,1,2,0.340566
deepseek7b,implicature,swmimp172,3,2,3,0.383844
deepseek7b,implicature,swmimp172,3,3,4,0.214921
deepseek7b,implicature,swmimp173,1,1,2,0.83771
deepseek7b,implicature,swmimp173,1,2,3,0.812466
deepseek7b,implicature,swmimp173,1,3,4,0.130273
deepseek7b,implicature,swmimp173,1,4,5,0.842192
deepseek7b,implicature,swmimp173,2,1,2,0.748525
deepseek7b,implicature,swmimp173,2,2,3,0.2928
deepseek7b,implicature,swmimp173,2,3,4,0.27213
deepseek7b,implicature,swmimp173,2,4,5,0.501486
deepseek7b,implicature,swmimp173,3,1,2,0.309554
deepseek7b,implicature,swmimp173,3,2,3,0.304552
deepseek7b,implicature,swmimp173,3,3,4,0.319126
deepseek7b,implicature,swmimp173,3,4,5,0.293113
deepseek7b,implicature,swmimp174,1,1,2,0.938873
deepseek7b,implicature,swmimp174,1,2,3,0.213692
deepseek7b,implicature,swmimp174,1,3,4,0.297283
deepseek7b,implicature,swmimp174,1,4,5,0.275964
deepseek7b,implicature,swmimp174,1,5,6,0.276982
deepseek7b,implicature,swmimp174,2,1,2,0.218202
deepseek7b,implicature,swmimp174,2,2,3,0.381004
deepseek7b,implicature,swmimp174,2,3,4,0.432764
deepseek7b,implicature,swmimp174,2,4,5,0.50651
deepseek7b,implicature,swmimp174,2,5,6,0.246592
deepseek7b,implicature,swmimp174,3,1,2,0.169068
deepseek7b,implicature,swmimp174,3,2,3,0.274707
deepseek7b,implicature,swmimp174,3,3,4,0.154958
deepseek7b,implicature,swmimp174,3,4,5,0.17332
deepseek7b,implicature,swmimp174,3,5,6,0.175647
deepseek7b,implicature,swmimp175,1,1,2,0.592698
deepseek7b,implicature,swmimp175,1,2,3,0.814295
deepseek7b,implicature,swmimp175,1,3,4,0.605734
deepseek7b,implicature,swmimp175,1,4,5,0.316401
deepseek7b,implicature,swmimp175,1,5,6,0.559822
deepseek7b,implicature,swmimp175,2,1,2,0.170354
deepseek7b,implicature,swmimp175,2,2,3,0.481876
deepseek7b,implicature,swmimp175,2,3,4,0.524017
deepseek7b,implicature,swmimp175,2,4,5,0.604224
deepseek7b,implicature,swmimp175,2,5,6,0.550909
deepseek7b,implicature,swmimp175,3,1,2,0.848247
deepseek7b,implicature,swmimp175,3,2,3,0.198258
deepseek7b,implicature,swmimp175,3,3,4,0.630455
deepseek7b,implicature,swmimp175,3,4,5,0.373517
deepseek7b,implicature,swmimp175,3,5,6,0.216199
deepseek7b,implicature,swmimp176,1,1,2,0.802688
deepseek7b,implicature,swmimp176,1,2,3,0.915685
deepseek7b,implicature,swmimp176,1,3,4,0.617306
deepseek7b,implicature,swmimp176,1,4,5,0.336156
deepseek7b,implicature,swmimp176,1,5,6,0.291112
deepseek7b,implicature,swmimp176,2,1,2,0.494243
deepseek7b,implicature,swmimp176,2,2,3,0.350103
deepseek7b,implicature,swmimp176,2,3,4,0.449355
deepseek7b,implicature,swmimp176,2,4,5,0.846795
deepseek7b,implicature,swmimp176,2,5,6,0.916651
deepseek7b,implicature,swmimp176,3,1,2,0.842873
deepseek7b,implicature,swmimp176,3,2,3,0.91349
deepseek7b,implicature,swmimp176,3,3,4,0.747027
deepseek7b,implicature,swmimp176,3,4,5,0.253255
deepseek7b,implicature,swmimp176,3,5,6,0.297975
deepseek7b,implicature,swmimp177,1,1,2,0.308531
deepseek7b,implicature,swmimp177,1,2,3,0.363521
deepseek7b,implicature,swmimp177,1,3,4,0.294333
deepseek7b,implicature,swmimp177,1,4,5,0.310057
deepseek7b,implicature,swmimp177,1,5,6,0.294009
deepseek7b,implicature,swmimp177,1,6,7,0.780573
deepseek7b,implicature,swmimp177,1,7,8,0.7514
deepseek7b,implicature,swmimp177,2,1,2,0.806299
deepseek7b,implicature,swmimp177,2,2,3,0.196746
deepseek7b,implicature,swmimp177,2,3,4,0.278158
deepseek7b,implicature,swmimp177,2,4,5,0.50291
deepseek7b,implicature,swmimp177,2,5,6,0.428933
deepseek7b,implicature,swmimp177,2,6,7,0.343952
deepseek7b,implicature,swmimp177,2,7,8,0.815674
deepseek7b,implicature,swmimp177,3,1,2,0.78695
