model,task,story_id,repetition,emergence_point
deepseek32b,implicature,swmimp058,1,1.0
deepseek32b,implicature,swmimp058,2,1.0
deepseek32b,implicature,swmimp058,3,1.0
deepseek32b,implicature,swmimp059,1,1.0
deepseek32b,implicature,swmimp059,2,1.0
deepseek32b,implicature,swmimp059,3,1.0
deepseek32b,implicature,swmimp060,1,1.0
deepseek32b,implicature,swmimp060,2,1.0
deepseek32b,implicature,swmimp060,3,1.0
deepseek32b,implicature,swmimp061,1,2.0
deepseek32b,implicature,swmimp061,2,1.0
deepseek32b,implicature,swmimp061,3,
deepseek32b,implicature,swmimp062,1,2.0
deepseek32b,implicature,swmimp062,2,1.0
deepseek32b,implicature,swmimp062,3,2.0
deepseek32b,implicature,swmimp063,1,
deepseek32b,implicature,swmimp063,2,3.0
deepseek32b,implicature,swmimp063,3,4.0
deepseek32b,implicature,swmimp064,1,1.0
deepseek32b,implicature,swmimp064,2,3.0
deepseek32b,implicature,swmimp064,3,1.0
deepseek32b,implicature,swmimp065,1,1.0
deepseek32b,implicature,swmimp065,2,2.0
deepseek32b,implicature,swmimp065,3,1.0
deepseek32b,implicature,swmimp066,1,3.0
deepseek32b,implicature,swmimp066,2,2.0
deepseek32b,implicature,swmimp066,3,1.0
deepseek32b,implicature,swmimp067,1,1.0
deepseek32b,implicature,swmimp067,2,1.0
deepseek32b,implicature,swmimp067,3,2.0
deepseek32b,implicature,swmimp068,1,1.0
deepseek32b,implicature,swmimp068,2,1.0
deepseek32b,implicature,swmimp068,3,1.0
deepseek32b,implicature,swmimp069,1,2.0
deepseek32b,implicature,swmimp069,2,2.0
deepseek32b,implicature,swmimp069,3,3.0
deepseek32b,implicature,swmimp070,1,1.0
deepseek32b,implicature,swmimp070,2,4.0
deepseek32b,implicature,swmimp070,3,4.0
deepseek32b,implicature,swmimp071,1,1.0
deepseek32b,implicature,swmimp071,2,2.0
deepseek32b,implicature,swmimp071,3,4.0
deepseek32b,implicature,swmimp072,1,1.0
deepseek32b,implicature,swmimp072,2,1.0
deepseek32b,implicature,swmimp072,3,4.0
deepseek32b,implicature,swmimp073,1,1.0
deepseek32b,implicature,swmimp073,2,1.0
deepseek32b,implicature,swmimp073,3,3.0
deepseek32b,implicature,swmimp074,1,1.0
deepseek32b,implicature,swmimp074,2,5.0
deepseek32b,implicature,swmimp074,3,1.0
deepseek32b,implicature,swmimp075,1,
deepseek32b,implicature,swmimp075,2,
deepseek32b,implicature,swmimp075,3,
deepseek32b,implicature,swmimp076,1,1.0
deepseek32b,implicature,swmimp076,2,1.0
deepseek32b,implicature,swmimp076,3,1.0
deepseek32b,implicature,swmimp077,1,1.0
deepseek32b,implicature,swmimp077,2,1.0
deepseek32b,implicature,swmimp077,3,2.0
deepseek32b,implicature,swmimp078,1,1.0
deepseek32b,implicature,swmimp078,2,1.0
deepseek32b,implicature,swmimp078,3,1.0
deepseek32b,implicature,swmimp079,1,2.0
deepseek32b,implicature,swmimp079,2,6.0
deepseek32b,implicature,swmimp079,3,6.0
deepseek32b,implicature,swmimp080,1,2.0
deepseek32b,implicature,swmimp080,2,2.0
deepseek32b,implicature,swmimp080,3,3.0
deepseek32b,implicature,swmimp081,1,1.0
deepseek32b,implicature,swmimp081,2,4.0
deepseek32b,implicature,swmimp081,3,4.0
deepseek32b,implicature,swmimp082,1,4.0
deepseek32b,implicature,swmimp082,2,4.0
deepseek32b,implicature,swmimp082,3,2.0
deepseek32b,implicature,swmimp083,1,1.0
deepseek32b,implicature,swmimp083,2,2.0
deepseek32b,implicature,swmimp083,3,2.0
deepseek32b,implicature,swmimp084,1,1.0
deepseek32b,implicature,swmimp084,2,3.0
deepseek32b,implicature,swmimp084,3,1.0
deepseek32b,implicature,swmimp085,1,4.0
deepseek32b,implicature,swmimp085,2,1.0
deepseek32b,implicature,swmimp085,3,3.0
deepseek32b,implicature,swmimp086,1,
deepseek32b,implicature,swmimp086,2,1.0
deepseek32b,implicature,swmimp086,3,1.0
deepseek32b,implicature,swmimp087,1,1.0
deepseek32b,implicature,swmimp087,2,1.0
deepseek32b,implicature,swmimp087,3,2.0
deepseek32b,implicature,swmimp088,1,4.0
deepseek32b,implicature,swmimp088,2,4.0
deepseek32b,implicature,swmimp088,3,4.0
deepseek32b,implicature,swmimp089,1,2.0
deepseek32b,implicature,swmimp089,2,
deepseek32b,implicature,swmimp089,3,4.0
deepseek32b,implicature,swmimp090,1,2.0
deepseek32b,implicature,swmimp090,2,1.0
deepseek32b,implicature,swmimp090,3,1.0
deepseek32b,implicature,swmimp091,1,2.0
deepseek32b,implicature,swmimp091,2,1.0
deepseek32b,implicature,swmimp091,3,2.0
deepseek32b,implicature,swmimp092,1,2.0
deepseek32b,implicature,swmimp092,2,1.0
deepseek32b,implicature,swmimp092,3,4.0
deepseek32b,implicature,swmimp093,1,4.0
deepseek32b,implicature,swmimp093,2,4.0
deepseek32b,implicature,swmimp093,3,4.0
deepseek32b,implicature,swmimp094,1,2.0
deepseek32b,implicature,swmimp094,2,
deepseek32b,implicature,swmimp094,3,2.0
deepseek32b,implicature,swmimp095,1,1.0
deepseek32b,implicature,swmimp095,2,1.0
deepseek32b,implicature,swmimp095,3,1.0
deepseek32b,implicature,swmimp096,1,1.0
deepseek32b,implicature,swmimp096,2,3.0
deepseek32b,implicature,swmimp096,3,6.0
deepseek32b,implicature,swmimp097,1,1.0
deepseek32b,implicature,swmimp097,2,1.0
deepseek32b,implicature,swmimp097,3,1.0
deepseek32b,implicature,swmimp098,1,5.0
deepseek32b,implicature,swmimp098,2,1.0
deepseek32b,implicature,swmimp098,3,4.0
deepseek32b,implicature,swmimp099,1,1.0
deepseek32b,implicature,swmimp099,2,4.0
deepseek32b,implicature,swmimp099,3,3.0
deepseek32b,implicature,swmimp100,1,2.0
deepseek32b,implicature,swmimp100,2,3.0
deepseek32b,implicature,swmimp100,3,3.0
deepseek32b,implicature,swmimp101,1,1.0
deepseek32b,implicature,swmimp101,2,6.0
deepseek32b,implicature,swmimp101,3,4.0
deepseek32b,implicature,swmimp102,1,3.0
deepseek32b,implicature,swmimp102,2,12.0
deepseek32b,implicature,swmimp102,3,4.0
deepseek32b,implicature,swmimp103,1,1.0
deepseek32b,implicature,swmimp103,2,
deepseek32b,implicature,swmimp103,3,1.0
deepseek32b,implicature,swmimp104,1,1.0
deepseek32b,implicature,swmimp104,2,1.0
deepseek32b,implicature,swmimp104,3,3.0
deepseek32b,implicature,swmimp105,1,
deepseek32b,implicature,swmimp105,2,1.0
deepseek32b,implicature,swmimp105,3,
deepseek32b,implicature,swmimp106,1,
deepseek32b,implicature,swmimp106,2,1.0
deepseek32b,implicature,swmimp106,3,1.0
deepseek32b,implicature,swmimp107,1,
deepseek32b,implicature,swmimp107,2,
deepseek32b,implicature,swmimp107,3,
deepseek32b,implicature,swmimp108,1,
deepseek32b,implicature,swmimp108,2,
deepseek32b,implicature,swmimp108,3,
deepseek32b,implicature,swmimp109,1,
deepseek32b,implicature,swmimp109,2,
deepseek32b,implicature,swmimp109,3,
deepseek32b,implicature,swmimp110,1,2.0
deepseek32b,implicature,swmimp110,2,3.0
deepseek32b,implicature,swmimp110,3,2.0
deepseek32b,implicature,swmimp111,1,1.0
deepseek32b,implicature,swmimp111,2,4.0
deepseek32b,implicature,swmimp111,3,1.0
deepseek32b,implicature,swmimp112,1,1.0
deepseek32b,implicature,swmimp112,2,1.0
deepseek32b,implicature,swmimp112,3,4.0
deepseek32b,implicature,swmimp113,1,3.0
deepseek32b,implicature,swmimp113,2,
deepseek32b,implicature,swmimp113,3,4.0
deepseek32b,implicature,swmimp114,1,1.0
deepseek32b,implicature,swmimp114,2,2.0
deepseek32b,implicature,swmimp114,3,1.0
deepseek32b,implicature,swmimp115,1,1.0
deepseek32b,implicature,swmimp115,2,
deepseek32b,implicature,swmimp115,3,1.0
deepseek32b,implicature,swmimp116,1,1.0
deepseek32b,implicature,swmimp116,2,2.0
deepseek32b,implicature,swmimp116,3,1.0
deepseek32b,implicature,swmimp117,1,5.0
deepseek32b,implicature,swmimp117,2,1.0
deepseek32b,implicature,swmimp117,3,2.0
deepseek32b,implicature,swmimp118,1,3.0
deepseek32b,implicature,swmimp118,2,1.0
deepseek32b,implicature,swmimp118,3,2.0
deepseek32b,implicature,swmimp119,1,1.0
deepseek32b,implicature,swmimp119,2,1.0
deepseek32b,implicature,swmimp119,3,1.0
deepseek32b,implicature,swmimp120,1,1.0
deepseek32b,implicature,swmimp120,2,1.0
deepseek32b,implicature,swmimp120,3,1.0
deepseek32b,implicature,swmimp121,1,1.0
deepseek32b,implicature,swmimp121,2,1.0
deepseek32b,implicature,swmimp121,3,
deepseek32b,implicature,swmimp122,1,1.0
deepseek32b,implicature,swmimp122,2,2.0
deepseek32b,implicature,swmimp122,3,2.0
deepseek32b,implicature,swmimp123,1,4.0
deepseek32b,implicature,swmimp123,2,7.0
deepseek32b,implicature,swmimp123,3,1.0
deepseek32b,implicature,swmimp124,1,10.0
deepseek32b,implicature,swmimp124,2,1.0
deepseek32b,implicature,swmimp124,3,8.0
deepseek32b,implicature,swmimp125,1,5.0
deepseek32b,implicature,swmimp125,2,1.0
deepseek32b,implicature,swmimp125,3,1.0
deepseek32b,implicature,swmimp126,1,1.0
deepseek32b,implicature,swmimp126,2,1.0
deepseek32b,implicature,swmimp126,3,1.0
deepseek32b,implicature,swmimp127,1,6.0
deepseek32b,implicature,swmimp127,2,3.0
deepseek32b,implicature,swmimp127,3,5.0
deepseek32b,implicature,swmimp128,1,13.0
deepseek32b,implicature,swmimp128,2,7.0
deepseek32b,implicature,swmimp128,3,4.0
deepseek32b,implicature,swmimp129,1,4.0
deepseek32b,implicature,swmimp129,2,11.0
deepseek32b,implicature,swmimp129,3,11.0
deepseek32b,implicature,swmimp130,1,1.0
deepseek32b,implicature,swmimp130,2,1.0
deepseek32b,implicature,swmimp130,3,1.0
deepseek32b,implicature,swmimp131,1,1.0
deepseek32b,implicature,swmimp131,2,1.0
deepseek32b,implicature,swmimp131,3,1.0
deepseek32b,implicature,swmimp132,1,2.0
deepseek32b,implicature,swmimp132,2,2.0
deepseek32b,implicature,swmimp132,3,1.0
deepseek32b,implicature,swmimp133,1,2.0
deepseek32b,implicature,swmimp133,2,3.0
deepseek32b,implicature,swmimp133,3,3.0
deepseek32b,implicature,swmimp134,1,2.0
deepseek32b,implicature,swmimp134,2,6.0
deepseek32b,implicature,swmimp134,3,6.0
deepseek32b,implicature,swmimp135,1,8.0
deepseek32b,implicature,swmimp135,2,1.0
deepseek32b,implicature,swmimp135,3,2.0
deepseek32b,implicature,swmimp136,1,3.0
deepseek32b,implicature,swmimp136,2,5.0
deepseek32b,implicature,swmimp136,3,1.0
deepseek32b,implicature,swmimp137,1,
deepseek32b,implicature,swmimp137,2,3.0
deepseek32b,implicature,swmimp137,3,3.0
deepseek32b,implicature,swmimp138,1,1.0
deepseek32b,implicature,swmimp138,2,1.0
deepseek32b,implicature,swmimp138,3,4.0
deepseek32b,implicature,swmimp139,1,5.0
deepseek32b,implicature,swmimp139,2,5.0
deepseek32b,implicature,swmimp139,3,4.0
deepseek32b,implicature,swmimp140,1,3.0
deepseek32b,implicature,swmimp140,2,1.0
deepseek32b,implicature,swmimp140,3,1.0
deepseek32b,implicature,swmimp141,1,1.0
deepseek32b,implicature,swmimp141,2,1.0
deepseek32b,implicature,swmimp141,3,1.0
deepseek32b,implicature,swmimp142,1,4.0
deepseek32b,implicature,swmimp142,2,7.0
deepseek32b,implicature,swmimp142,3,1.0
deepseek32b,implicature,swmimp143,1,10.0
deepseek32b,implicature,swmimp143,2,14.0
deepseek32b,implicature,swmimp143,3,6.0
deepseek32b,implicature,swmimp144,1,1.0
deepseek32b,implicature,swmimp144,2,3.0
deepseek32b,implicature,swmimp144,3,1.0
deepseek32b,implicature,swmimp145,1,1.0
deepseek32b,implicature,swmimp145,2,2.0
deepseek32b,implicature,swmimp145,3,2.0
deepseek32b,implicature,swmimp146,1,
deepseek32b,implicature,swmimp146,2,
deepseek32b,implicature,swmimp146,3,
deepseek32b,implicature,swmimp147,1,2.0
deepseek32b,implicature,swmimp147,2,3.0
deepseek32b,implicature,swmimp147,3,1.0
deepseek32b,implicature,swmimp148,1,6.0
deepseek32b,implicature,swmimp148,2,4.0
deepseek32b,implicature,swmimp148,3,1.0
deepseek32b,implicature,swmimp149,1,
deepseek32b,implicature,swmimp149,2,
deepseek32b,implicature,swmimp149,3,
deepseek32b,implicature,swmimp150,1,
deepseek32b,implicature,swmimp150,2,2.0
deepseek32b,implicature,swmimp150,3,1.0
deepseek32b,implicature,swmimp151,1,1.0
deepseek32b,implicature,swmimp151,2,1.0
deepseek32b,implicature,swmimp151,3,3.0
deepseek32b,implicature,swmimp152,1,6.0
deepseek32b,implicature,swmimp152,2,4.0
deepseek32b,implicature,swmimp152,3,5.0
deepseek32b,implicature,swmimp153,1,1.0
deepseek32b,implicature,swmimp153,2,2.0
deepseek32b,implicature,swmimp153,3,2.0
deepseek32b,implicature,swmimp154,1,3.0
deepseek32b,implicature,swmimp154,2,3.0
deepseek32b,implicature,swmimp154,3,4.0
deepseek32b,implicature,swmimp155,1,1.0
deepseek32b,implicature,swmimp155,2,2.0
deepseek32b,implicature,swmimp155,3,2.0
deepseek32b,implicature,swmimp156,1,2.0
deepseek32b,implicature,swmimp156,2,6.0
deepseek32b,implicature,swmimp156,3,4.0
deepseek32b,implicature,swmimp157,1,1.0
deepseek32b,implicature,swmimp157,2,
deepseek32b,implicature,swmimp157,3,1.0
deepseek32b,implicature,swmimp158,1,
deepseek32b,implicature,swmimp158,2,5.0
deepseek32b,implicature,swmimp158,3,5.0
deepseek32b,implicature,swmimp159,1,2.0
deepseek32b,implicature,swmimp159,2,3.0
deepseek32b,implicature,swmimp159,3,7.0
deepseek32b,implicature,swmimp160,1,1.0
deepseek32b,implicature,swmimp160,2,2.0
deepseek32b,implicature,swmimp160,3,2.0
deepseek32b,implicature,swmimp161,1,8.0
deepseek32b,implicature,swmimp161,2,1.0
deepseek32b,implicature,swmimp161,3,5.0
deepseek32b,implicature,swmimp162,1,2.0
deepseek32b,implicature,swmimp162,2,1.0
deepseek32b,implicature,swmimp162,3,1.0
deepseek32b,implicature,swmimp163,1,1.0
deepseek32b,implicature,swmimp163,2,1.0
deepseek32b,implicature,swmimp163,3,2.0
deepseek32b,implicature,swmimp164,1,
deepseek32b,implicature,swmimp164,2,
deepseek32b,implicature,swmimp164,3,1.0
deepseek32b,implicature,swmimp165,1,1.0
deepseek32b,implicature,swmimp165,2,2.0
deepseek32b,implicature,swmimp165,3,
deepseek32b,implicature,swmimp166,1,3.0
deepseek32b,implicature,swmimp166,2,
deepseek32b,implicature,swmimp166,3,
deepseek32b,implicature,swmimp167,1,5.0
deepseek32b,implicature,swmimp167,2,3.0
deepseek32b,implicature,swmimp167,3,3.0
deepseek32b,implicature,swmimp168,1,5.0
deepseek32b,implicature,swmimp168,2,2.0
deepseek32b,implicature,swmimp168,3,1.0
deepseek32b,implicature,swmimp169,1,2.0
deepseek32b,implicature,swmimp169,2,1.0
deepseek32b,implicature,swmimp169,3,1.0
deepseek32b,implicature,swmimp170,1,5.0
deepseek32b,implicature,swmimp170,2,3.0
deepseek32b,implicature,swmimp170,3,1.0
deepseek32b,implicature,swmimp171,1,5.0
deepseek32b,implicature,swmimp171,2,1.0
deepseek32b,implicature,swmimp171,3,6.0
deepseek32b,implicature,swmimp172,1,1.0
deepseek32b,implicature,swmimp172,2,3.0
deepseek32b,implicature,swmimp172,3,1.0
deepseek32b,implicature,swmimp173,1,1.0
deepseek32b,implicature,swmimp173,2,1.0
deepseek32b,implicature,swmimp173,3,2.0
deepseek32b,implicature,swmimp174,1,2.0
deepseek32b,implicature,swmimp174,2,
deepseek32b,implicature,swmimp174,3,1.0
deepseek32b,implicature,swmimp175,1,5.0
deepseek32b,implicature,swmimp175,2,4.0
deepseek32b,implicature,swmimp175,3,6.0
deepseek32b,implicature,swmimp176,1,1.0
deepseek32b,implicature,swmimp176,2,2.0
deepseek32b,implicature,swmimp176,3,5.0
deepseek32b,implicature,swmimp177,1,2.0
deepseek32b,implicature,swmimp177,2,3.0
deepseek32b,implicature,swmimp177,3,1.0
deepseek32b,implicature,swmimp178,1,3.0
deepseek32b,implicature,swmimp178,2,5.0
deepseek32b,implicature,swmimp178,3,10.0
deepseek32b,implicature,swmimp179,1,1.0
deepseek32b,implicature,swmimp179,2,1.0
deepseek32b,implicature,swmimp179,3,1.0
deepseek32b,implicature,swmimp180,1,5.0
deepseek32b,implicature,swmimp180,2,
deepseek32b,implicature,swmimp180,3,4.0
deepseek32b,implicature,swmimp181,1,5.0
deepseek32b,implicature,swmimp181,2,1.0
deepseek32b,implicature,swmimp181,3,1.0
deepseek32b,implicature,swmimp182,1,2.0
deepseek32b,implicature,swmimp182,2,2.0
deepseek32b,implicature,swmimp182,3,2.0
deepseek32b,implicature,swmimp183,1,4.0
deepseek32b,implicature,swmimp183,2,4.0
deepseek32b,implicature,swmimp183,3,3.0
deepseek32b,implicature,swmimp184,1,4.0
deepseek32b,implicature,swmimp184,2,4.0
deepseek32b,implicature,swmimp184,3,2.0
deepseek32b,implicature,swmimp185,1,1.0
deepseek32b,implicature,swmimp185,2,2.0
deepseek32b,implicature,swmimp185,3,3.0
deepseek32b,implicature,swmimp186,1,
deepseek32b,implicature,swmimp186,2,
deepseek32b,implicature,swmimp186,3,
deepseek32b,implicature,swmimp187,1,1.0
deepseek32b,implicature,swmimp187,2,1.0
deepseek32b,implicature,swmimp187,3,1.0
deepseek32b,implicature,swmimp188,1,
deepseek32b,implicature,swmimp188,2,
deepseek32b,implicature,swmimp188,3,4.0
deepseek32b,implicature,swmimp189,1,2.0
deepseek32b,implicature,swmimp189,2,1.0
deepseek32b,implicature,swmimp189,3,2.0
deepseek32b,implicature,swmimp190,1,4.0
deepseek32b,implicature,swmimp190,2,
deepseek32b,implicature,swmimp190,3,4.0
deepseek32b,implicature,swmimp191,1,1.0
deepseek32b,implicature,swmimp191,2,1.0
deepseek32b,implicature,swmimp191,3,1.0
deepseek32b,implicature,swmimp192,1,4.0
deepseek32b,implicature,swmimp192,2,2.0
deepseek32b,implicature,swmimp192,3,
deepseek32b,implicature,swmimp193,1,
deepseek32b,implicature,swmimp193,2,
deepseek32b,implicature,swmimp193,3,1.0
deepseek32b,implicature,swmimp194,1,1.0
deepseek32b,implicature,swmimp194,2,2.0
deepseek32b,implicature,swmimp194,3,1.0
deepseek32b,implicature,swmimp195,1,1.0
deepseek32b,implicature,swmimp195,2,1.0
deepseek32b,implicature,swmimp195,3,2.0
deepseek32b,implicature,swmimp196,1,3.0
deepseek32b,implicature,swmimp196,2,1.0
deepseek32b,implicature,swmimp196,3,6.0
deepseek32b,implicature,swmimp197,1,1.0
deepseek32b,implicature,swmimp197,2,1.0
deepseek32b,implicature,swmimp197,3,3.0
deepseek32b,implicature,swmimp198,1,1.0
deepseek32b,implicature,swmimp198,2,1.0
deepseek32b,implicature,swmimp198,3,2.0
deepseek32b,implicature,swmimp199,1,1.0
deepseek32b,implicature,swmimp199,2,1.0
deepseek32b,implicature,swmimp199,3,2.0
deepseek32b,implicature,swmimp200,1,1.0
deepseek32b,implicature,swmimp200,2,
deepseek32b,implicature,swmimp200,3,4.0
deepseek7b,false_belief,fb001,1,1.0
deepseek7b,false_belief,fb001,2,2.0
deepseek7b,false_belief,fb001,3,2.0
deepseek7b,false_belief,fb002,1,6.0
deepseek7b,false_belief,fb002,2,1.0
deepseek7b,false_belief,fb002,3,4.0
deepseek7b,false_belief,fb003,1,3.0
deepseek7b,false_belief,fb003,2,1.0
deepseek7b,false_belief,fb003,3,3.0
deepseek7b,false_belief,fb004,1,2.0
deepseek7b,false_belief,fb004,2,2.0
deepseek7b,false_belief,fb004,3,1.0
deepseek7b,false_belief,fb005,1,
deepseek7b,false_belief,fb005,2,2.0
deepseek7b,false_belief,fb005,3,3.0
deepseek7b,false_belief,fb006,1,3.0
deepseek7b,false_belief,fb006,2,1.0
deepseek7b,false_belief,fb006,3,3.0
deepseek7b,false_belief,fb007,1,2.0
deepseek7b,false_belief,fb007,2,3.0
deepseek7b,false_belief,fb007,3,1.0
deepseek7b,false_belief,fb008,1,1.0
deepseek7b,false_belief,fb008,2,2.0
deepseek7b,false_belief,fb008,3,2.0
deepseek7b,false_belief,fb009,1,2.0
deepseek7b,false_belief,fb009,2,1.0
deepseek7b,false_belief,fb009,3,1.0
deepseek7b,false_belief,fb010,1,3.0
deepseek7b,false_belief,fb010,2,3.0
deepseek7b,false_belief,fb010,3,4.0
deepseek7b,false_belief,fb011,1,1.0
deepseek7b,false_belief,fb011,2,2.0
deepseek7b,false_belief,fb011,3,1.0
deepseek7b,false_belief,fb012,1,3.0
deepseek7b,false_belief,fb012,2,2.0
deepseek7b,false_belief,fb012,3,3.0
deepseek7b,false_belief,fb013,1,2.0
deepseek7b,false_belief,fb013,2,2.0
deepseek7b,false_belief,fb013,3,2.0
deepseek7b,false_belief,fb014,1,1.0
deepseek7b,false_belief,fb014,2,1.0
deepseek7b,false_belief,fb014,3,1.0
deepseek7b,false_belief,fb015,1,3.0
deepseek7b,false_belief,fb015,2,3.0
deepseek7b,false_belief,fb015,3,2.0
deepseek7b,false_belief,fb016,1,2.0
deepseek7b,false_belief,fb016,2,3.0
deepseek7b,false_belief,fb016,3,1.0
deepseek7b,false_belief,fb017,1,1.0
deepseek7b,false_belief,fb017,2,2.0
deepseek7b,false_belief,fb017,3,2.0
deepseek7b,false_belief,fb018,1,4.0
deepseek7b,false_belief,fb018,2,3.0
deepseek7b,false_belief,fb018,3,4.0
deepseek7b,false_belief,fb019,1,2.0
deepseek7b,false_belief,fb019,2,1.0
deepseek7b,false_belief,fb019,3,1.0
deepseek7b,false_belief,fb020,1,2.0
deepseek7b,false_belief,fb020,2,4.0
deepseek7b,false_belief,fb020,3,2.0
deepseek7b,false_belief,fb021,1,1.0
deepseek7b,false_belief,fb021,2,3.0
deepseek7b,false_belief,fb021,3,2.0
deepseek7b,false_belief,fb022,1,5.0
deepseek7b,false_belief,fb022,2,5.0
deepseek7b,false_belief,fb022,3,4.0
deepseek7b,false_belief,fb023,1,3.0
deepseek7b,false_belief,fb023,2,3.0
deepseek7b,false_belief,fb023,3,6.0
deepseek7b,false_belief,fb024,1,1.0
deepseek7b,false_belief,fb024,2,3.0
deepseek7b,false_belief,fb024,3,3.0
deepseek7b,false_belief,fb025,1,1.0
deepseek7b,false_belief,fb025,2,3.0
deepseek7b,false_belief,fb025,3,3.0
deepseek7b,false_belief,fb026,1,2.0
deepseek7b,false_belief,fb026,2,3.0
deepseek7b,false_belief,fb026,3,3.0
deepseek7b,false_belief,fb027,1,3.0
deepseek7b,false_belief,fb027,2,3.0
deepseek7b,false_belief,fb027,3,3.0
deepseek7b,false_belief,fb028,1,2.0
deepseek7b,false_belief,fb028,2,3.0
deepseek7b,false_belief,fb028,3,2.0
deepseek7b,false_belief,fb029,1,3.0
deepseek7b,false_belief,fb029,2,1.0
deepseek7b,false_belief,fb029,3,2.0
deepseek7b,false_belief,fb030,1,1.0
deepseek7b,false_belief,fb030,2,2.0
deepseek7b,false_belief,fb030,3,2.0
deepseek7b,false_belief,fb031,1,2.0
deepseek7b,false_belief,fb031,2,3.0
deepseek7b,false_belief,fb031,3,2.0
deepseek7b,false_belief,fb032,1,2.0
deepseek7b,false_belief,fb032,2,3.0
deepseek7b,false_belief,fb032,3,2.0
deepseek7b,false_belief,fb033,1,3.0
deepseek7b,false_belief,fb033,2,1.0
deepseek7b,false_belief,fb033,3,3.0
deepseek7b,false_belief,fb034,1,1.0
deepseek7b,false_belief,fb034,2,2.0
deepseek7b,false_belief,fb034,3,2.0
deepseek7b,false_belief,fb035,1,1.0
deepseek7b,false_belief,fb035,2,1.0
deepseek7b,false_belief,fb035,3,2.0
deepseek7b,false_belief,fb036,1,1.0
deepseek7b,false_belief,fb036,2,1.0
deepseek7b,false_belief,fb036,3,1.0
deepseek7b,false_belief,fb037,1,1.0
deepseek7b,false_belief,fb037,2,5.0
deepseek7b,false_belief,fb037,3,1.0
deepseek7b,false_belief,fb038,1,3.0
deepseek7b,false_belief,fb038,2,3.0
deepseek7b,false_belief,fb038,3,3.0
deepseek7b,false_belief,fb039,1,2.0
deepseek7b,false_belief,fb039,2,1.0
deepseek7b,false_belief,fb039,3,3.0
deepseek7b,false_belief,fb040,1,4.0
deepseek7b,false_belief,fb040,2,4.0
deepseek7b,false_belief,fb040,3,5.0
deepseek7b,false_belief,fb041,1,3.0
deepseek7b,false_belief,fb041,2,3.0
deepseek7b,false_belief,fb041,3,3.0
deepseek7b,false_belief,fb042,1,5.0
deepseek7b,false_belief,fb042,2,3.0
deepseek7b,false_belief,fb042,3,3.0
deepseek7b,false_belief,fb043,1,2.0
deepseek7b,false_belief,fb043,2,3.0
deepseek7b,false_belief,fb043,3,3.0
deepseek7b,false_belief,fb044,1,3.0
deepseek7b,false_belief,fb044,2,3.0
deepseek7b,false_belief,fb044,3,3.0
deepseek7b,false_belief,fb045,1,3.0
deepseek7b,false_belief,fb045,2,3.0
deepseek7b,false_belief,fb045,3,
deepseek7b,false_belief,fb046,1,2.0
deepseek7b,false_belief,fb046,2,2.0
deepseek7b,false_belief,fb046,3,2.0
deepseek7b,false_belief,fb047,1,3.0
deepseek7b,false_belief,fb047,2,3.0
deepseek7b,false_belief,fb047,3,3.0
deepseek7b,false_belief,fb048,1,5.0
deepseek7b,false_belief,fb048,2,4.0
deepseek7b,false_belief,fb048,3,3.0
deepseek7b,false_belief,fb049,1,2.0
deepseek7b,false_belief,fb049,2,1.0
deepseek7b,false_belief,fb049,3,1.0
deepseek7b,false_belief,fb050,1,3.0
deepseek7b,false_belief,fb050,2,3.0
deepseek7b,false_belief,fb050,3,3.0
deepseek7b,false_belief,fb051,1,3.0
deepseek7b,false_belief,fb051,2,1.0
deepseek7b,false_belief,fb051,3,3.0
deepseek7b,false_belief,fb052,1,1.0
deepseek7b,false_belief,fb052,2,1.0
deepseek7b,false_belief,fb052,3,2.0
deepseek7b,false_belief,fb053,1,4.0
deepseek7b,false_belief,fb053,2,5.0
deepseek7b,false_belief,fb053,3,1.0
deepseek7b,false_belief,fb054,1,1.0
deepseek7b,false_belief,fb054,2,1.0
deepseek7b,false_belief,fb054,3,4.0
deepseek7b,false_belief,fb055,1,2.0
deepseek7b,false_belief,fb055,2,3.0
deepseek7b,false_belief,fb055,3,3.0
deepseek7b,false_belief,fb056,1,1.0
deepseek7b,false_belief,fb056,2,1.0
deepseek7b,false_belief,fb056,3,1.0
deepseek7b,false_belief,fb057,1,4.0
deepseek7b,false_belief,fb057,2,4.0
deepseek7b,false_belief,fb057,3,4.0
deepseek7b,false_belief,fb058,1,3.0
deepseek7b,false_belief,fb058,2,1.0
deepseek7b,false_belief,fb058,3,1.0
deepseek7b,false_belief,fb059,1,2.0
deepseek7b,false_belief,fb059,2,2.0
deepseek7b,false_belief,fb059,3,2.0
deepseek7b,false_belief,fb060,1,3.0
deepseek7b,false_belief,fb060,2,2.0
deepseek7b,false_belief,fb060,3,4.0
deepseek7b,false_belief,sfp011,1,3.0
deepseek7b,false_belief,sfp011,2,
deepseek7b,false_belief,sfp011,3,1.0
deepseek7b,false_belief,sfp012,1,1.0
deepseek7b,false_belief,sfp012,2,1.0
deepseek7b,false_belief,sfp012,3,1.0
deepseek7b,false_belief,sfp013,1,2.0
deepseek7b,false_belief,sfp013,2,1.0
deepseek7b,false_belief,sfp013,3,1.0
deepseek7b,false_belief,sfp014,1,2.0
deepseek7b,false_belief,sfp014,2,1.0
deepseek7b,false_belief,sfp014,3,2.0
deepseek7b,false_belief,sfp015,1,1.0
