model,task,story_id,repetition,step_from,step_to,distance
deepseek32b,implicature,swmimp129,3,4,5,0.244615
deepseek32b,implicature,swmimp129,3,5,6,0.213074
deepseek32b,implicature,swmimp129,3,6,7,0.145873
deepseek32b,implicature,swmimp129,3,7,8,0.409056
deepseek32b,implicature,swmimp129,3,8,9,0.613607
deepseek32b,implicature,swmimp129,3,9,10,0.371259
deepseek32b,implicature,swmimp129,3,10,11,0.146173
deepseek32b,implicature,swmimp129,3,11,12,0.227373
deepseek32b,implicature,swmimp129,3,12,13,0.055151
deepseek32b,implicature,swmimp130,1,1,2,0.361695
deepseek32b,implicature,swmimp130,1,2,3,0.330679
deepseek32b,implicature,swmimp130,1,3,4,0.071987
deepseek32b,implicature,swmimp130,1,4,5,0.169886
deepseek32b,implicature,swmimp130,1,5,6,0.034977
deepseek32b,implicature,swmimp130,1,6,7,0.088521
deepseek32b,implicature,swmimp130,1,7,8,0.408632
deepseek32b,implicature,swmimp130,1,8,9,0.33018
deepseek32b,implicature,swmimp130,1,9,10,0.027695
deepseek32b,implicature,swmimp130,2,1,2,0.298728
deepseek32b,implicature,swmimp130,2,2,3,0.328122
deepseek32b,implicature,swmimp130,2,3,4,0.174396
deepseek32b,implicature,swmimp130,2,4,5,0.144742
deepseek32b,implicature,swmimp130,2,5,6,0.203721
deepseek32b,implicature,swmimp130,2,6,7,0.19219
deepseek32b,implicature,swmimp130,2,7,8,0.182039
deepseek32b,implicature,swmimp130,2,8,9,0.171991
deepseek32b,implicature,swmimp130,2,9,10,0.105338
deepseek32b,implicature,swmimp130,3,1,2,0.164657
deepseek32b,implicature,swmimp130,3,2,3,0.087837
deepseek32b,implicature,swmimp130,3,3,4,0.091894
deepseek32b,implicature,swmimp130,3,4,5,0.114665
deepseek32b,implicature,swmimp130,3,5,6,0.148895
deepseek32b,implicature,swmimp130,3,6,7,0.055785
deepseek32b,implicature,swmimp130,3,7,8,0.19933
deepseek32b,implicature,swmimp130,3,8,9,0.183332
deepseek32b,implicature,swmimp130,3,9,10,0.1693
deepseek32b,implicature,swmimp131,1,1,2,0.135318
deepseek32b,implicature,swmimp131,1,2,3,0.14665
deepseek32b,implicature,swmimp131,1,3,4,0.374362
deepseek32b,implicature,swmimp131,1,4,5,0.366918
deepseek32b,implicature,swmimp131,1,5,6,0.311966
deepseek32b,implicature,swmimp131,1,6,7,0.233109
deepseek32b,implicature,swmimp131,2,1,2,0.188105
deepseek32b,implicature,swmimp131,2,2,3,0.356192
deepseek32b,implicature,swmimp131,2,3,4,0.397483
deepseek32b,implicature,swmimp131,2,4,5,0.393858
deepseek32b,implicature,swmimp131,2,5,6,0.25313
deepseek32b,implicature,swmimp131,2,6,7,0.387017
deepseek32b,implicature,swmimp131,3,1,2,0.206102
deepseek32b,implicature,swmimp131,3,2,3,0.239521
deepseek32b,implicature,swmimp131,3,3,4,0.280182
deepseek32b,implicature,swmimp131,3,4,5,0.323868
deepseek32b,implicature,swmimp131,3,5,6,0.471679
deepseek32b,implicature,swmimp131,3,6,7,0.427517
deepseek32b,implicature,swmimp132,1,1,2,0.370165
deepseek32b,implicature,swmimp132,1,2,3,0.156057
deepseek32b,implicature,swmimp132,1,3,4,0.204616
deepseek32b,implicature,swmimp132,1,4,5,0.043475
deepseek32b,implicature,swmimp132,1,5,6,0.043475
deepseek32b,implicature,swmimp132,1,6,7,0.182226
deepseek32b,implicature,swmimp132,1,7,8,0.226041
deepseek32b,implicature,swmimp132,1,8,9,0.238842
deepseek32b,implicature,swmimp132,1,9,10,0.105575
deepseek32b,implicature,swmimp132,1,10,11,0.254389
deepseek32b,implicature,swmimp132,2,1,2,0.190339
deepseek32b,implicature,swmimp132,2,2,3,0.151625
deepseek32b,implicature,swmimp132,2,3,4,0.350892
deepseek32b,implicature,swmimp132,2,4,5,0.446118
deepseek32b,implicature,swmimp132,2,5,6,0.33392
deepseek32b,implicature,swmimp132,2,6,7,0.201235
deepseek32b,implicature,swmimp132,2,7,8,0.235856
deepseek32b,implicature,swmimp132,2,8,9,0.301519
deepseek32b,implicature,swmimp132,2,9,10,0.267906
deepseek32b,implicature,swmimp132,2,10,11,0.373509
deepseek32b,implicature,swmimp132,3,1,2,0.166667
deepseek32b,implicature,swmimp132,3,2,3,0.187382
deepseek32b,implicature,swmimp132,3,3,4,0.098002
deepseek32b,implicature,swmimp132,3,4,5,0.17864
deepseek32b,implicature,swmimp132,3,5,6,0.220478
deepseek32b,implicature,swmimp132,3,6,7,0.239515
deepseek32b,implicature,swmimp132,3,7,8,0.089448
deepseek32b,implicature,swmimp132,3,8,9,0.125321
deepseek32b,implicature,swmimp132,3,9,10,0.084574
deepseek32b,implicature,swmimp132,3,10,11,0.340112
deepseek32b,implicature,swmimp133,1,1,2,0.168279
deepseek32b,implicature,swmimp133,1,2,3,0.213834
deepseek32b,implicature,swmimp133,1,3,4,0.053663
deepseek32b,implicature,swmimp133,1,4,5,0.181977
deepseek32b,implicature,swmimp133,1,5,6,0.08573
deepseek32b,implicature,swmimp133,2,1,2,0.174849
deepseek32b,implicature,swmimp133,2,2,3,0.136992
deepseek32b,implicature,swmimp133,2,3,4,0.091576
deepseek32b,implicature,swmimp133,2,4,5,0.089252
deepseek32b,implicature,swmimp133,2,5,6,0.122478
deepseek32b,implicature,swmimp133,3,1,2,0.588287
deepseek32b,implicature,swmimp133,3,2,3,0.210426
deepseek32b,implicature,swmimp133,3,3,4,0.374612
deepseek32b,implicature,swmimp133,3,4,5,0.353429
deepseek32b,implicature,swmimp133,3,5,6,0.182717
deepseek32b,implicature,swmimp134,1,1,2,0.311801
deepseek32b,implicature,swmimp134,1,2,3,0.148838
deepseek32b,implicature,swmimp134,1,3,4,0.064263
deepseek32b,implicature,swmimp134,1,4,5,0.323432
deepseek32b,implicature,swmimp134,1,5,6,0.372996
deepseek32b,implicature,swmimp134,1,6,7,0.413426
deepseek32b,implicature,swmimp134,2,1,2,0.236717
deepseek32b,implicature,swmimp134,2,2,3,0.249541
deepseek32b,implicature,swmimp134,2,3,4,0.279575
deepseek32b,implicature,swmimp134,2,4,5,0.298352
deepseek32b,implicature,swmimp134,2,5,6,0.373282
deepseek32b,implicature,swmimp134,2,6,7,0.366638
deepseek32b,implicature,swmimp134,3,1,2,0.215275
deepseek32b,implicature,swmimp134,3,2,3,0.267848
deepseek32b,implicature,swmimp134,3,3,4,0.362232
deepseek32b,implicature,swmimp134,3,4,5,0.292939
deepseek32b,implicature,swmimp134,3,5,6,0.107094
deepseek32b,implicature,swmimp134,3,6,7,0.2861
deepseek32b,implicature,swmimp135,1,1,2,0.136566
deepseek32b,implicature,swmimp135,1,2,3,0.360726
deepseek32b,implicature,swmimp135,1,3,4,0.264252
deepseek32b,implicature,swmimp135,1,4,5,0.204958
deepseek32b,implicature,swmimp135,1,5,6,0.168056
deepseek32b,implicature,swmimp135,1,6,7,0.169833
deepseek32b,implicature,swmimp135,1,7,8,0.333583
deepseek32b,implicature,swmimp135,1,8,9,0.303843
deepseek32b,implicature,swmimp135,2,1,2,0.234054
deepseek32b,implicature,swmimp135,2,2,3,0.128468
deepseek32b,implicature,swmimp135,2,3,4,0.085876
deepseek32b,implicature,swmimp135,2,4,5,0.262364
deepseek32b,implicature,swmimp135,2,5,6,0.42688
deepseek32b,implicature,swmimp135,2,6,7,0.308295
deepseek32b,implicature,swmimp135,2,7,8,0.219373
deepseek32b,implicature,swmimp135,2,8,9,0.144503
deepseek32b,implicature,swmimp135,3,1,2,0.416271
deepseek32b,implicature,swmimp135,3,2,3,0.086959
deepseek32b,implicature,swmimp135,3,3,4,0.448175
deepseek32b,implicature,swmimp135,3,4,5,0.193519
deepseek32b,implicature,swmimp135,3,5,6,0.312155
deepseek32b,implicature,swmimp135,3,6,7,0.380493
deepseek32b,implicature,swmimp135,3,7,8,0.42065
deepseek32b,implicature,swmimp135,3,8,9,0.03936
deepseek32b,implicature,swmimp136,1,1,2,0.319681
deepseek32b,implicature,swmimp136,1,2,3,0.184596
deepseek32b,implicature,swmimp136,1,3,4,0.281695
deepseek32b,implicature,swmimp136,1,4,5,0.394166
deepseek32b,implicature,swmimp136,1,5,6,0.270033
deepseek32b,implicature,swmimp136,2,1,2,0.307438
deepseek32b,implicature,swmimp136,2,2,3,0.118555
deepseek32b,implicature,swmimp136,2,3,4,0.512984
deepseek32b,implicature,swmimp136,2,4,5,0.295922
deepseek32b,implicature,swmimp136,2,5,6,0.105678
deepseek32b,implicature,swmimp136,3,1,2,0.210248
deepseek32b,implicature,swmimp136,3,2,3,0.270704
deepseek32b,implicature,swmimp136,3,3,4,0.263115
deepseek32b,implicature,swmimp136,3,4,5,0.21406
deepseek32b,implicature,swmimp136,3,5,6,0.250608
deepseek32b,implicature,swmimp137,1,1,2,0.528946
deepseek32b,implicature,swmimp137,1,2,3,0.138508
deepseek32b,implicature,swmimp137,1,3,4,0.261305
deepseek32b,implicature,swmimp137,2,1,2,0.430748
deepseek32b,implicature,swmimp137,2,2,3,0.155579
deepseek32b,implicature,swmimp137,2,3,4,0.328757
deepseek32b,implicature,swmimp137,3,1,2,0.442759
deepseek32b,implicature,swmimp137,3,2,3,0.38272
deepseek32b,implicature,swmimp137,3,3,4,0.449609
deepseek32b,implicature,swmimp138,1,1,2,0.301743
deepseek32b,implicature,swmimp138,1,2,3,0.270998
deepseek32b,implicature,swmimp138,1,3,4,0.332144
deepseek32b,implicature,swmimp138,1,4,5,0.520564
deepseek32b,implicature,swmimp138,1,5,6,0.561971
deepseek32b,implicature,swmimp138,2,1,2,0.267165
deepseek32b,implicature,swmimp138,2,2,3,0.356022
deepseek32b,implicature,swmimp138,2,3,4,0.374784
deepseek32b,implicature,swmimp138,2,4,5,0.285345
deepseek32b,implicature,swmimp138,2,5,6,0.209619
deepseek32b,implicature,swmimp138,3,1,2,0.415066
deepseek32b,implicature,swmimp138,3,2,3,0.24912
deepseek32b,implicature,swmimp138,3,3,4,0.151274
deepseek32b,implicature,swmimp138,3,4,5,0.275803
deepseek32b,implicature,swmimp138,3,5,6,0.372472
deepseek32b,implicature,swmimp139,1,1,2,0.089861
deepseek32b,implicature,swmimp139,1,2,3,0.395535
deepseek32b,implicature,swmimp139,1,3,4,0.312865
deepseek32b,implicature,swmimp139,1,4,5,0.254896
deepseek32b,implicature,swmimp139,1,5,6,0.222979
deepseek32b,implicature,swmimp139,1,6,7,0.186188
deepseek32b,implicature,swmimp139,1,7,8,0.172992
deepseek32b,implicature,swmimp139,2,1,2,0.141492
deepseek32b,implicature,swmimp139,2,2,3,0.518726
deepseek32b,implicature,swmimp139,2,3,4,0.409096
deepseek32b,implicature,swmimp139,2,4,5,0.376713
deepseek32b,implicature,swmimp139,2,5,6,0.28644
deepseek32b,implicature,swmimp139,2,6,7,0.263133
deepseek32b,implicature,swmimp139,2,7,8,0.279049
deepseek32b,implicature,swmimp139,3,1,2,0.2064
deepseek32b,implicature,swmimp139,3,2,3,0.046176
deepseek32b,implicature,swmimp139,3,3,4,0.26182
deepseek32b,implicature,swmimp139,3,4,5,0.290161
deepseek32b,implicature,swmimp139,3,5,6,0.046459
deepseek32b,implicature,swmimp139,3,6,7,0.23353
deepseek32b,implicature,swmimp139,3,7,8,0.192127
deepseek32b,implicature,swmimp140,1,1,2,0.287804
deepseek32b,implicature,swmimp140,1,2,3,0.237386
deepseek32b,implicature,swmimp140,1,3,4,0.320776
deepseek32b,implicature,swmimp140,1,4,5,0.438012
deepseek32b,implicature,swmimp140,1,5,6,0.359716
deepseek32b,implicature,swmimp140,1,6,7,0.199217
deepseek32b,implicature,swmimp140,1,7,8,0.127814
deepseek32b,implicature,swmimp140,1,8,9,0.231893
deepseek32b,implicature,swmimp140,1,9,10,0.098586
deepseek32b,implicature,swmimp140,1,10,11,0.111926
deepseek32b,implicature,swmimp140,1,11,12,0.275425
deepseek32b,implicature,swmimp140,1,12,13,0.09119
deepseek32b,implicature,swmimp140,1,13,14,0.174446
deepseek32b,implicature,swmimp140,1,14,15,0.278159
deepseek32b,implicature,swmimp140,1,15,16,0.228698
deepseek32b,implicature,swmimp140,1,16,17,0.208002
deepseek32b,implicature,swmimp140,1,17,18,0.240399
deepseek32b,implicature,swmimp140,1,18,19,0.134982
deepseek32b,implicature,swmimp140,1,19,20,0.249884
deepseek32b,implicature,swmimp140,1,20,21,0.246721
deepseek32b,implicature,swmimp140,1,21,22,0.133154
deepseek32b,implicature,swmimp140,1,22,23,0.203477
deepseek32b,implicature,swmimp140,1,23,24,0.369669
deepseek32b,implicature,swmimp140,1,24,25,0.308611
deepseek32b,implicature,swmimp140,1,25,26,0.212259
deepseek32b,implicature,swmimp140,1,26,27,0.209914
deepseek32b,implicature,swmimp140,1,27,28,0.257858
deepseek32b,implicature,swmimp140,1,28,29,0.367926
deepseek32b,implicature,swmimp140,1,29,30,0.305631
deepseek32b,implicature,swmimp140,1,30,31,0.154331
deepseek32b,implicature,swmimp140,1,31,32,0.262699
deepseek32b,implicature,swmimp140,1,32,33,0.374337
deepseek32b,implicature,swmimp140,1,33,34,0.293946
deepseek32b,implicature,swmimp140,1,34,35,0.210808
deepseek32b,implicature,swmimp140,1,35,36,0.284977
deepseek32b,implicature,swmimp140,1,36,37,0.269887
deepseek32b,implicature,swmimp140,2,1,2,0.071327
deepseek32b,implicature,swmimp140,2,2,3,0.276855
deepseek32b,implicature,swmimp140,2,3,4,0.206964
deepseek32b,implicature,swmimp140,2,4,5,0.155492
deepseek32b,implicature,swmimp140,2,5,6,0.170097
deepseek32b,implicature,swmimp140,2,6,7,0.323953
deepseek32b,implicature,swmimp140,2,7,8,0.281047
deepseek32b,implicature,swmimp140,2,8,9,0.286309
deepseek32b,implicature,swmimp140,2,9,10,0.204729
deepseek32b,implicature,swmimp140,2,10,11,0.306786
deepseek32b,implicature,swmimp140,2,11,12,0.299522
deepseek32b,implicature,swmimp140,2,12,13,0.239399
deepseek32b,implicature,swmimp140,2,13,14,0.207654
deepseek32b,implicature,swmimp140,2,14,15,0.165669
deepseek32b,implicature,swmimp140,2,15,16,0.182141
deepseek32b,implicature,swmimp140,2,16,17,0.123157
deepseek32b,implicature,swmimp140,2,17,18,0.268126
deepseek32b,implicature,swmimp140,2,18,19,0.085007
deepseek32b,implicature,swmimp140,2,19,20,0.30318
deepseek32b,implicature,swmimp140,2,20,21,0.290902
deepseek32b,implicature,swmimp140,2,21,22,0.200061
deepseek32b,implicature,swmimp140,2,22,23,0.334378
deepseek32b,implicature,swmimp140,2,23,24,0.389706
deepseek32b,implicature,swmimp140,2,24,25,0.362528
deepseek32b,implicature,swmimp140,2,25,26,0.162219
deepseek32b,implicature,swmimp140,2,26,27,0.199959
deepseek32b,implicature,swmimp140,2,27,28,0.222087
deepseek32b,implicature,swmimp140,2,28,29,0.34384
deepseek32b,implicature,swmimp140,2,29,30,0.286792
deepseek32b,implicature,swmimp140,2,30,31,0.227494
deepseek32b,implicature,swmimp140,2,31,32,0.189899
deepseek32b,implicature,swmimp140,2,32,33,0.294456
deepseek32b,implicature,swmimp140,2,33,34,0.194456
deepseek32b,implicature,swmimp140,2,34,35,0.050289
deepseek32b,implicature,swmimp140,2,35,36,0.230351
deepseek32b,implicature,swmimp140,2,36,37,0.176543
deepseek32b,implicature,swmimp140,3,1,2,0.281073
deepseek32b,implicature,swmimp140,3,2,3,0.199449
deepseek32b,implicature,swmimp140,3,3,4,0.169539
deepseek32b,implicature,swmimp140,3,4,5,0.012745
deepseek32b,implicature,swmimp140,3,5,6,0.223547
deepseek32b,implicature,swmimp140,3,6,7,0.158668
deepseek32b,implicature,swmimp140,3,7,8,0.420571
deepseek32b,implicature,swmimp140,3,8,9,0.269338
deepseek32b,implicature,swmimp140,3,9,10,0.354665
deepseek32b,implicature,swmimp140,3,10,11,0.420515
deepseek32b,implicature,swmimp140,3,11,12,0.24162
deepseek32b,implicature,swmimp140,3,12,13,0.155548
deepseek32b,implicature,swmimp140,3,13,14,0.26667
deepseek32b,implicature,swmimp140,3,14,15,0.348795
deepseek32b,implicature,swmimp140,3,15,16,0.342399
deepseek32b,implicature,swmimp140,3,16,17,0.14719
deepseek32b,implicature,swmimp140,3,17,18,0.176159
deepseek32b,implicature,swmimp140,3,18,19,0.240984
deepseek32b,implicature,swmimp140,3,19,20,0.384298
deepseek32b,implicature,swmimp140,3,20,21,0.310959
deepseek32b,implicature,swmimp140,3,21,22,0.282807
deepseek32b,implicature,swmimp140,3,22,23,0.406235
deepseek32b,implicature,swmimp140,3,23,24,0.314625
deepseek32b,implicature,swmimp140,3,24,25,0.236286
deepseek32b,implicature,swmimp140,3,25,26,0.142018
deepseek32b,implicature,swmimp140,3,26,27,0.118276
deepseek32b,implicature,swmimp140,3,27,28,0.171751
deepseek32b,implicature,swmimp140,3,28,29,0.190037
deepseek32b,implicature,swmimp140,3,29,30,0.218245
deepseek32b,implicature,swmimp140,3,30,31,0.130394
deepseek32b,implicature,swmimp140,3,31,32,0.259927
deepseek32b,implicature,swmimp140,3,32,33,0.076395
deepseek32b,implicature,swmimp140,3,33,34,0.178439
deepseek32b,implicature,swmimp140,3,34,35,0.278552
deepseek32b,implicature,swmimp140,3,35,36,0.148942
deepseek32b,implicature,swmimp140,3,36,37,0.193044
deepseek32b,implicature,swmimp141,1,1,2,0.045474
deepseek32b,implicature,swmimp141,1,2,3,0.038085
deepseek32b,implicature,swmimp141,1,3,4,0.197872
deepseek32b,implicature,swmimp141,1,4,5,0.194403
deepseek32b,implicature,swmimp141,1,5,6,0.243207
deepseek32b,implicature,swmimp141,1,6,7,0.174854
deepseek32b,implicature,swmimp141,1,7,8,0.144682
deepseek32b,implicature,swmimp141,1,8,9,0.115309
deepseek32b,implicature,swmimp141,1,9,10,0.076897
deepseek32b,implicature,swmimp141,1,10,11,0.019126
deepseek32b,implicature,swmimp141,2,1,2,0.039785
deepseek32b,implicature,swmimp141,2,2,3,0.039218
deepseek32b,implicature,swmimp141,2,3,4,0.056076
deepseek32b,implicature,swmimp141,2,4,5,0.150089
deepseek32b,implicature,swmimp141,2,5,6,0.114268
deepseek32b,implicature,swmimp141,2,6,7,0.15757
deepseek32b,implicature,swmimp141,2,7,8,0.119268
deepseek32b,implicature,swmimp141,2,8,9,0.194817
deepseek32b,implicature,swmimp141,2,9,10,0.14319
deepseek32b,implicature,swmimp141,2,10,11,0.10073
deepseek32b,implicature,swmimp141,3,1,2,0.159686
deepseek32b,implicature,swmimp141,3,2,3,0.034199
deepseek32b,implicature,swmimp141,3,3,4,0.12661
deepseek32b,implicature,swmimp141,3,4,5,0.120749
deepseek32b,implicature,swmimp141,3,5,6,0.217264
deepseek32b,implicature,swmimp141,3,6,7,0.12329
deepseek32b,implicature,swmimp141,3,7,8,0.081445
deepseek32b,implicature,swmimp141,3,8,9,0.136076
deepseek32b,implicature,swmimp141,3,9,10,0.133403
deepseek32b,implicature,swmimp141,3,10,11,0.189341
deepseek32b,implicature,swmimp142,1,1,2,0.216315
deepseek32b,implicature,swmimp142,1,2,3,0.224271
deepseek32b,implicature,swmimp142,1,3,4,0.353471
deepseek32b,implicature,swmimp142,1,4,5,0.231573
deepseek32b,implicature,swmimp142,1,5,6,0.155766
deepseek32b,implicature,swmimp142,1,6,7,0.316756
deepseek32b,implicature,swmimp142,1,7,8,0.21085
deepseek32b,implicature,swmimp142,1,8,9,0.069544
deepseek32b,implicature,swmimp142,1,9,10,0.129331
deepseek32b,implicature,swmimp142,2,1,2,0.288806
deepseek32b,implicature,swmimp142,2,2,3,0.28139
deepseek32b,implicature,swmimp142,2,3,4,0.275421
deepseek32b,implicature,swmimp142,2,4,5,0.378192
deepseek32b,implicature,swmimp142,2,5,6,0.429069
deepseek32b,implicature,swmimp142,2,6,7,0.065411
deepseek32b,implicature,swmimp142,2,7,8,0.099537
deepseek32b,implicature,swmimp142,2,8,9,0.262482
deepseek32b,implicature,swmimp142,2,9,10,0.238765
deepseek32b,implicature,swmimp142,3,1,2,0.355624
deepseek32b,implicature,swmimp142,3,2,3,0.359834
deepseek32b,implicature,swmimp142,3,3,4,0.314681
deepseek32b,implicature,swmimp142,3,4,5,0.406847
deepseek32b,implicature,swmimp142,3,5,6,0.399946
deepseek32b,implicature,swmimp142,3,6,7,0.128345
deepseek32b,implicature,swmimp142,3,7,8,0.207487
deepseek32b,implicature,swmimp142,3,8,9,0.220343
deepseek32b,implicature,swmimp142,3,9,10,0.286246
deepseek32b,implicature,swmimp143,1,1,2,0.430151
deepseek32b,implicature,swmimp143,1,2,3,0.275403
deepseek32b,implicature,swmimp143,1,3,4,0.201016
deepseek32b,implicature,swmimp143,1,4,5,0.00106
deepseek32b,implicature,swmimp143,1,5,6,0.041446
deepseek32b,implicature,swmimp143,1,6,7,0.038774
deepseek32b,implicature,swmimp143,1,7,8,0.171912
deepseek32b,implicature,swmimp143,1,8,9,0.171912
deepseek32b,implicature,swmimp143,1,9,10,0.156281
deepseek32b,implicature,swmimp143,1,10,11,0.156281
deepseek32b,implicature,swmimp143,1,11,12,0.338215
deepseek32b,implicature,swmimp143,1,12,13,0.340714
deepseek32b,implicature,swmimp143,1,13,14,0.041446
deepseek32b,implicature,swmimp143,1,14,15,0.038774
deepseek32b,implicature,swmimp143,1,15,16,0.000742
deepseek32b,implicature,swmimp143,1,16,17,0.0
deepseek32b,implicature,swmimp143,1,17,18,0.273325
deepseek32b,implicature,swmimp143,2,1,2,0.395327
deepseek32b,implicature,swmimp143,2,2,3,0.252348
deepseek32b,implicature,swmimp143,2,3,4,0.232552
deepseek32b,implicature,swmimp143,2,4,5,0.352206
deepseek32b,implicature,swmimp143,2,5,6,0.00106
deepseek32b,implicature,swmimp143,2,6,7,0.045196
deepseek32b,implicature,swmimp143,2,7,8,0.165563
deepseek32b,implicature,swmimp143,2,8,9,0.159034
deepseek32b,implicature,swmimp143,2,9,10,0.355877
deepseek32b,implicature,swmimp143,2,10,11,0.354342
deepseek32b,implicature,swmimp143,2,11,12,0.0
deepseek32b,implicature,swmimp143,2,12,13,0.001726
deepseek32b,implicature,swmimp143,2,13,14,0.107321
deepseek32b,implicature,swmimp143,2,14,15,0.154412
deepseek32b,implicature,swmimp143,2,15,16,0.228639
deepseek32b,implicature,swmimp143,2,16,17,0.216865
deepseek32b,implicature,swmimp143,2,17,18,0.330322
deepseek32b,implicature,swmimp143,3,1,2,0.354203
deepseek32b,implicature,swmimp143,3,2,3,0.108397
deepseek32b,implicature,swmimp143,3,3,4,0.35832
deepseek32b,implicature,swmimp143,3,4,5,0.035768
deepseek32b,implicature,swmimp143,3,5,6,0.363779
deepseek32b,implicature,swmimp143,3,6,7,0.249518
deepseek32b,implicature,swmimp143,3,7,8,0.339926
deepseek32b,implicature,swmimp143,3,8,9,0.221501
deepseek32b,implicature,swmimp143,3,9,10,0.166921
deepseek32b,implicature,swmimp143,3,10,11,0.209724
deepseek32b,implicature,swmimp143,3,11,12,0.241587
deepseek32b,implicature,swmimp143,3,12,13,0.241209
deepseek32b,implicature,swmimp143,3,13,14,0.140439
deepseek32b,implicature,swmimp143,3,14,15,0.070041
deepseek32b,implicature,swmimp143,3,15,16,0.168571
deepseek32b,implicature,swmimp143,3,16,17,0.261829
deepseek32b,implicature,swmimp143,3,17,18,0.402944
deepseek32b,implicature,swmimp144,1,1,2,0.318371
deepseek32b,implicature,swmimp144,1,2,3,0.345608
deepseek32b,implicature,swmimp144,1,3,4,0.368032
deepseek32b,implicature,swmimp144,1,4,5,0.333995
deepseek32b,implicature,swmimp144,1,5,6,0.148407
deepseek32b,implicature,swmimp144,1,6,7,0.162975
deepseek32b,implicature,swmimp144,1,7,8,0.161275
deepseek32b,implicature,swmimp144,1,8,9,0.225035
deepseek32b,implicature,swmimp144,1,9,10,0.348183
deepseek32b,implicature,swmimp144,1,10,11,0.167604
deepseek32b,implicature,swmimp144,1,11,12,0.321758
deepseek32b,implicature,swmimp144,1,12,13,0.286252
deepseek32b,implicature,swmimp144,1,13,14,0.379621
deepseek32b,implicature,swmimp144,1,14,15,0.182216
deepseek32b,implicature,swmimp144,1,15,16,0.51177
deepseek32b,implicature,swmimp144,1,16,17,0.409511
deepseek32b,implicature,swmimp144,1,17,18,0.26766
deepseek32b,implicature,swmimp144,1,18,19,0.319022
deepseek32b,implicature,swmimp144,1,19,20,0.319865
deepseek32b,implicature,swmimp144,1,20,21,0.42969
deepseek32b,implicature,swmimp144,1,21,22,0.122246
deepseek32b,implicature,swmimp144,1,22,23,0.318642
deepseek32b,implicature,swmimp144,2,1,2,0.128731
deepseek32b,implicature,swmimp144,2,2,3,0.127954
deepseek32b,implicature,swmimp144,2,3,4,0.239585
deepseek32b,implicature,swmimp144,2,4,5,0.32641
deepseek32b,implicature,swmimp144,2,5,6,0.295379
deepseek32b,implicature,swmimp144,2,6,7,0.45764
deepseek32b,implicature,swmimp144,2,7,8,0.463316
deepseek32b,implicature,swmimp144,2,8,9,0.143534
deepseek32b,implicature,swmimp144,2,9,10,0.145616
deepseek32b,implicature,swmimp144,2,10,11,0.294905
deepseek32b,implicature,swmimp144,2,11,12,0.525366
deepseek32b,implicature,swmimp144,2,12,13,0.550194
deepseek32b,implicature,swmimp144,2,13,14,0.344854
deepseek32b,implicature,swmimp144,2,14,15,0.319234
deepseek32b,implicature,swmimp144,2,15,16,0.347726
deepseek32b,implicature,swmimp144,2,16,17,0.415974
deepseek32b,implicature,swmimp144,2,17,18,0.246189
deepseek32b,implicature,swmimp144,2,18,19,0.453132
deepseek32b,implicature,swmimp144,2,19,20,0.165094
deepseek32b,implicature,swmimp144,2,20,21,0.439011
deepseek32b,implicature,swmimp144,2,21,22,0.388408
deepseek32b,implicature,swmimp144,2,22,23,0.377103
deepseek32b,implicature,swmimp144,3,1,2,0.257903
deepseek32b,implicature,swmimp144,3,2,3,0.314066
deepseek32b,implicature,swmimp144,3,3,4,0.168567
deepseek32b,implicature,swmimp144,3,4,5,0.176434
deepseek32b,implicature,swmimp144,3,5,6,0.374121
deepseek32b,implicature,swmimp144,3,6,7,0.183634
deepseek32b,implicature,swmimp144,3,7,8,0.290414
deepseek32b,implicature,swmimp144,3,8,9,0.303642
deepseek32b,implicature,swmimp144,3,9,10,0.208206
deepseek32b,implicature,swmimp144,3,10,11,0.249631
deepseek32b,implicature,swmimp144,3,11,12,0.352141
deepseek32b,implicature,swmimp144,3,12,13,0.352338
deepseek32b,implicature,swmimp144,3,13,14,0.299044
deepseek32b,implicature,swmimp144,3,14,15,0.23371
deepseek32b,implicature,swmimp144,3,15,16,0.325184
deepseek32b,implicature,swmimp144,3,16,17,0.133534
deepseek32b,implicature,swmimp144,3,17,18,0.299199
deepseek32b,implicature,swmimp144,3,18,19,0.163253
deepseek32b,implicature,swmimp144,3,19,20,0.155244
deepseek32b,implicature,swmimp144,3,20,21,0.054525
deepseek32b,implicature,swmimp144,3,21,22,0.375566
deepseek32b,implicature,swmimp144,3,22,23,0.401871
deepseek32b,implicature,swmimp145,1,1,2,0.302442
deepseek32b,implicature,swmimp145,1,2,3,0.385461
deepseek32b,implicature,swmimp145,1,3,4,0.131173
deepseek32b,implicature,swmimp145,2,1,2,0.198736
deepseek32b,implicature,swmimp145,2,2,3,0.181219
deepseek32b,implicature,swmimp145,2,3,4,0.163014
deepseek32b,implicature,swmimp145,3,1,2,0.211053
deepseek32b,implicature,swmimp145,3,2,3,0.377593
deepseek32b,implicature,swmimp145,3,3,4,0.463103
deepseek32b,implicature,swmimp146,1,1,2,0.231251
deepseek32b,implicature,swmimp146,1,2,3,0.188833
deepseek32b,implicature,swmimp146,1,3,4,0.296821
deepseek32b,implicature,swmimp146,1,4,5,0.240361
deepseek32b,implicature,swmimp146,1,5,6,0.283165
deepseek32b,implicature,swmimp146,1,6,7,0.17744
deepseek32b,implicature,swmimp146,1,7,8,0.166359
